5/7/2013,-1750,*,,WF Direct Pay-Payment- Tran ID DP034766652
5/7/2013,-250,*,,"ONLINE TRANSFER TO PUNCHING PRO, LLC. BUSINESS CHECKING XXXXXX1396 REF #IBEC7CP4DS ON 05/07/13"
5/7/2013,870.81,*,,ANIMAL ELEMENT B:2000 130506 ANIMAL ELEMENT
5/6/2013,-322.6,*,,BILL PAY DFW DISTRIBUTION ON-LINE No account number ON 05-06
5/6/2013,-37.04,*,,"CHECK CRD PURCHASE 05/05 RINGCENTRAL, INC 650-4704100 CA 425907XXXXXX3535 463125455718623 ?MCC=4814"
5/6/2013,-9.95,*,,CHECK CRD PURCHASE 05/03 TURBOBRIDGE 888-666-3620 MD 425907XXXXXX3535 083123299651176 ?MCC=4814
5/6/2013,148.85,*,,BANKCARD-8566 MTOT DEP 130503 518089424227932 ANIMAL ELEMENT
5/3/2013,-1185.39,*,,FEDERAL EXPRESS DEBIT 130502 MMA10972184 ANIMAL ELEMENT
5/3/2013,685.71,*,,BANKCARD-8566 MTOT DEP 130502 518089424227932 ANIMAL ELEMENT
5/3/2013,824.99,*,,ANIMAL ELEMENT B:5000 130502 ANIMAL ELEMENT
5/2/2013,-14.16,*,,ANIMAL ELEMENT Svc Fees 130501 ANIMAL ELEMENT
5/2/2013,-279.67,*,,BANKCARD-8566 MTOT DISC 130430 518089424227932 ANIMAL ELEMENT
5/2/2013,1025.15,*,,BANKCARD-8566 MTOT DEP 130501 518089424227932 ANIMAL ELEMENT
5/1/2013,-2000,*,,"CHASE EPAY 130430 1550064426 ANIMAL ELEMENT, LLC."
5/1/2013,-3362.4,*,,BILL PAY TENNESSEE FARMER ON-LINE No Account Number ON 05-01
5/1/2013,-200,*,,"ONLINE TRANSFER TO PUNCHING PRO, LLC. BUSINESS CHECKING XXXXXX1396 REF #IBEMWGJRP3 ON 05/01/13"
5/1/2013,-145,*,,CHECK CRD PURCHASE 04/30 NATURVET 888-628-8783 CA 425907XXXXXX3535 083120598001541 ?MCC=5199
5/1/2013,286.46,*,,PAYPAL TRANSFER 130501 4X4J26ZNEVCQA ANIMAL ELEMENT
5/1/2013,639.48,*,,BANKCARD-8566 MTOT DEP 130430 518089424227932 ANIMAL ELEMENT
5/1/2013,789.77,*,,ANIMAL ELEMENT B:3000 130430 ANIMAL ELEMENT
4/30/2013,-100,*,6025,CHECK # 6025
4/29/2013,193.36,*,,BANKCARD-8566 MTOT DEP 130426 518089424227932 ANIMAL ELEMENT
4/26/2013,237.8,*,,BANKCARD-8566 MTOT DEP 130425 518089424227932 ANIMAL ELEMENT
4/25/2013,-2500,*,,"CHASE EPAY 130424 1546804258 ANIMAL ELEMENT, LLC."
4/25/2013,70.03,*,,BANKCARD-8566 MTOT DEP 130424 518089424227932 ANIMAL ELEMENT
4/25/2013,1461.6,*,,ANIMAL ELEMENT B:4000 130424 ANIMAL ELEMENT
4/24/2013,1013.43,*,,BANKCARD-8566 MTOT DEP 130423 518089424227932 ANIMAL ELEMENT
4/23/2013,170.43,*,,ANIMAL ELEMENT B:2000 130422 ANIMAL ELEMENT
4/22/2013,-1500,*,,WF Direct Pay-Payment- Tran ID DP034280238
4/22/2013,-49,*,,DEBIT CRD PURCHASE 04/18 MB*MONEYBOOKERS.CO LONDON GB 425907XXXXXX3535 853110008743371 ?MCC=8999
4/22/2013,1000,*,,ANIMAL ELEMENT B:5000 130419 ANIMAL ELEMENT
4/19/2013,-2000,*,,"CHASE EPAY 130418 1543030809 ANIMAL ELEMENT, LLC."
4/19/2013,-15,*,,RECUR DEBIT CRD PMT04/18 PAYPAL *TRAVELINGM 402-935-7733 NC 425907XXXXXX3535 283108426685588 ?MCC=7399
4/19/2013,839.94,*,,ANIMAL ELEMENT B:4000 130418 ANIMAL ELEMENT
4/19/2013,2251.61,*,,BANKCARD-8566 MTOT DEP 130418 518089424227932 ANIMAL ELEMENT
4/18/2013,-376.48,*,,BILL PAY Old Dominion Fre ON-LINE No Account Number ON 04-18
4/18/2013,96.45,*,,BANKCARD-8566 MTOT DEP 130417 518089424227932 ANIMAL ELEMENT
4/18/2013,1577.96,*,,ANIMAL ELEMENT B:4000 130417 ANIMAL ELEMENT
4/17/2013,-27.31,*,,BILL PAY GRAPHIC PRODUCTI ON-LINE No account number ON 04-17
4/17/2013,-159.98,*,,CHECK CRD PURCHASE 04/17 INTUIT *TURBOTAX 800-446-8848 CA 425907XXXXXX3535 083105829758767 ?MCC=5734
4/17/2013,1259.06,*,,ANIMAL ELEMENT B:3000 130416 ANIMAL ELEMENT
4/16/2013,-6489.87,*,,"CHASE EPAY MOBIL 130415 1540602624 ANIMAL ELEMENT, LLC."
4/16/2013,-50,*,,BILL PAY VICKI FRENCH RECURRINGNo account number ON 04-16
4/16/2013,-667.99,*,,CHECK CRD PURCHASE 04/14 PAYPAL *USHIP INC 800-698-7447 TX 425907XXXXXX2465 163104742666141 ?MCC=7399
4/15/2013,-100,*,,RECURRING TRANSFER TO ANIMAL ELEMENT LLC BUSINESS MARKET RATE SAVINGS REF #OPEMWB4V42 XXXXXX6133
4/15/2013,-900,*,,CHECK CRD PURCHASE 04/14 EQUINE MEDIA WORLD 816-651-3055 MO 425907XXXXXX3535 003104591302255 ?MCC=7311
4/15/2013,-98.21,*,,RECUR DEBIT CRD PMT04/13 T-MOBILE RECURRING 800-937-8997 WA 425907XXXXXX3535 083103430443621 ?MCC=4814
4/15/2013,-1358.02,*,,CHECK CRD PURCHASE 04/11 FREIGHTQUOTE COM 888-595-5664 KS 425907XXXXXX3535 283101597961295 ?MCC=4215
4/12/2013,-369.14,*,6024,CHECK # 6024
4/12/2013,-849.04,*,,CHECK CRD PURCHASE 04/11 NATURVET 888-628-8783 CA 425907XXXXXX3535 083101661460790 ?MCC=5199
4/12/2013,-10,*,,RECUR DEBIT CRD PMT04/11 BACKBLAZE BACKUP 650-352-3738 CA 425907XXXXXX3535 283101425720222 ?MCC=5734
4/12/2013,1285.09,*,,BANKCARD-8566 MTOT DEP 130411 518089424227932 ANIMAL ELEMENT
4/12/2013,1981.09,*,,ANIMAL ELEMENT B:5000 130411 ANIMAL ELEMENT
4/11/2013,-1288.05,*,,CHECK CRD PURCHASE 04/10 NATURVET 888-628-8783 CA 425907XXXXXX3535 283100715636178 ?MCC=5199
4/11/2013,1800.77,*,,ANIMAL ELEMENT B:4000 130410 ANIMAL ELEMENT
4/11/2013,2024.57,*,,BANKCARD-8566 MTOT DEP 130410 518089424227932 ANIMAL ELEMENT
4/10/2013,-90,*,,BILL PAY VICKI FRENCH ON-LINE No account number ON 04-10
4/10/2013,-48.9,*,,CHECK CRD PURCHASE 04/09 SYX*GLOBALINDUSTRI 800-645-2986 FL 425907XXXXXX3535 083094697158351 ?MCC=5085
4/10/2013,67.97,*,,BANKCARD-8566 MTOT DEP 130409 518089424227932 ANIMAL ELEMENT
4/10/2013,621.19,*,,ANIMAL ELEMENT B:2000 130409 ANIMAL ELEMENT
4/10/2013,1589.14,*,,ANIMAL ELEMENT B:3000 130409 ANIMAL ELEMENT
4/9/2013,-275,*,,WF Direct Pay-Payment- Tran ID DP033872714
4/8/2013,-37.04,*,,"CHECK CRD PURCHASE 04/05 RINGCENTRAL, INC 650-4704100 CA 425907XXXXXX3535 583095444578139 ?MCC=4814"
4/8/2013,-2,*,,DIRECT PAY INDIVIDUAL PYMT TRANS
4/8/2013,-3,*,,DIRECT PAY NONWF BUS PYMT TRANS
4/8/2013,-10,*,,DIRECT PAY MONTHLY BASE
4/8/2013,-14.95,*,,QUICKBOOKS BANKING
4/8/2013,707.21,*,,ANIMAL ELEMENT B:5000 130405 ANIMAL ELEMENT
4/8/2013,726.68,*,,BANKCARD-8566 BTOT DEP 130405 518089424227932 ANIMAL ELEMENT
4/5/2013,-2500,*,,"CHASE EPAY 130404 1533229095 ANIMAL ELEMENT, LLC."
4/5/2013,-305.55,*,,WITHDRAWAL MADE IN A BRANCH/STORE
4/4/2013,-9.95,*,,CHECK CRD PURCHASE 04/03 TURBOBRIDGE 888-666-3620 MD 425907XXXXXX3535 083093299544539 ?MCC=4814
4/4/2013,1100.44,*,,ONLINE TRANSFER FROM ANIMAL ELEMENT LLC BUSINESS MARKET RATE SAVINGS XXXXXX6133 REF #IBEG44M34C ON 04/04/13
4/3/2013,-32.78,*,,BILL PAY GRAPHIC PRODUCTI ON-LINE No account number ON 04-03
4/3/2013,308.04,*,,BANKCARD-8566 MTOT DEP 130402 518089424227932 ANIMAL ELEMENT
4/2/2013,-11.4,*,,ANIMAL ELEMENT Svc Fees 130401 ANIMAL ELEMENT
4/2/2013,-265.43,*,,BANKCARD-8566 MTOT DISC 130331 518089424227932 ANIMAL ELEMENT
4/2/2013,-1500,*,,WF Direct Pay-Payment- Tran ID DP033665068
4/2/2013,962.5,*,,PAYPAL TRANSFER 130402 4X4J26WPX88BY ANIMAL ELEMENT
4/2/2013,1484.07,*,,ANIMAL ELEMENT B:2000 130401 ANIMAL ELEMENT
4/1/2013,-45,*,,CHECK CRD PURCHASE 03/30 EVERNOTE.COM 650-257-0885 CA 425907XXXXXX3535 003088701474217 ?MCC=7375
4/1/2013,-134.07,*,,CHECK CRD PURCHASE 03/29 NUTRACEUTICALS INT 201-3992333 NJ 425907XXXXXX3535 083088717878722 ?MCC=5499
3/29/2013,-115.34,*,,CHECK CRD PURCHASE 03/28 MONTEREY BAY SPICE 831-426-2808 CA 425907XXXXXX3535 163086607955923 ?MCC=5399
3/29/2013,1025.89,*,,BANKCARD-8566 MTOT DEP 130328 518089424227932 ANIMAL ELEMENT
3/28/2013,-1977.69,*,,BILL PAY APP Global Inc. ON-LINE No Account Number ON 03-28
3/28/2013,397.31,*,,BANKCARD-8566 BTOT DEP 130327 518089424227932 ANIMAL ELEMENT
3/27/2013,-2261.23,*,,WF Direct Pay-Payment- Tran ID DP033454562
3/26/2013,-945.35,*,,BILL PAY Old Dominion Fre ON-LINE No Account Number ON 03-26
3/26/2013,646.12,*,,BANKCARD-8566 MTOT DEP 130325 518089424227932 ANIMAL ELEMENT
3/25/2013,567.87,*,,BANKCARD-8566 MTOT DEP 130324 518089424227932 ANIMAL ELEMENT
3/25/2013,1654.89,*,,ANIMAL ELEMENT B:6000 130324 ANIMAL ELEMENT
3/20/2013,-2000,*,,WF Direct Pay-Payment- Tran ID DP033280066
3/20/2013,686.61,*,,ANIMAL ELEMENT Reinits 130319 ANIMAL ELEMENT
3/20/2013,1000.34,*,,BANKCARD-8566 MTOT DEP 130319 518089424227932 ANIMAL ELEMENT
3/20/2013,3618.31,*,,ANIMAL ELEMENT B:3000 130319 ANIMAL ELEMENT
3/19/2013,-10727.5,*,,WF Direct Pay-Payment- Tran ID DP033249258
3/19/2013,-15,*,,RECUR DEBIT CRD PMT03/18 PAYPAL *TRAVELINGM 402-935-7733 NC 425907XXXXXX3535 283077424072118 ?MCC=7399
3/19/2013,170.77,*,,BANKCARD-8566 MTOT DEP 130318 518089424227932 ANIMAL ELEMENT
3/19/2013,1471.72,*,,ANIMAL ELEMENT B:2000 130318 ANIMAL ELEMENT
3/18/2013,-50,*,,BILL PAY VICKI FRENCH RECURRINGNo account number ON 03-18
3/18/2013,569.19,*,,BANKCARD-8566 BTOT DEP 130315 518089424227932 ANIMAL ELEMENT
3/18/2013,741.12,*,,BANKCARD-8566 MTOT DEP 130317 518089424227932 ANIMAL ELEMENT
3/15/2013,-100,*,,RECURRING TRANSFER TO ANIMAL ELEMENT LLC BUSINESS MARKET RATE SAVINGS REF #OPEMW2KF4N XXXXXX6133
3/15/2013,357.89,*,,BANKCARD-8566 BTOT DEP 130314 518089424227932 ANIMAL ELEMENT
3/14/2013,-98.77,*,,RECUR DEBIT CRD PMT03/13 T-MOBILE RECURRING 800-937-8997 WA 425907XXXXXX3535 283072423181452 ?MCC=4814
3/14/2013,416.97,*,,ANIMAL ELEMENT B:4000 130313 ANIMAL ELEMENT
3/13/2013,-799.6,*,6022,CHECK # 6022
3/13/2013,849.42,*,,BANKCARD-8566 MTOT DEP 130312 518089424227932 ANIMAL ELEMENT
3/12/2013,-54.63,*,,BILL PAY GRAPHIC PRODUCTI ON-LINE No account number ON 03-12
3/12/2013,-10,*,,RECUR DEBIT CRD PMT03/11 BACKBLAZE BACKUP 650-352-3738 CA 425907XXXXXX3535 003070425321263 ?MCC=5734
3/12/2013,444.4,*,,BANKCARD-8566 MTOT DEP 130311 518089424227932 ANIMAL ELEMENT
3/11/2013,169.24,*,,BANKCARD-8566 MTOT DEP 130310 518089424227932 ANIMAL ELEMENT
3/11/2013,323.57,*,,BANKCARD-8566 MTOT DEP 130308 518089424227932 ANIMAL ELEMENT
3/8/2013,-2.5,*,,DIRECT PAY INDIVIDUAL PYMT TRANS
3/8/2013,-3,*,,ONLINE DEP DETAIL & IMAGES
3/8/2013,-10,*,,DIRECT PAY MONTHLY BASE
3/8/2013,-14.95,*,,QUICKBOOKS BANKING
3/6/2013,-686.61,*,,ANIMAL ELEMENT Returns 130305 ANIMAL ELEMENT
3/6/2013,-37.04,*,,"CHECK CRD PURCHASE 03/05 RINGCENTRAL, INC 650-4704100 CA 425907XXXXXX3535 583064479990541 ?MCC=4814"
3/6/2013,464.26,*,,BANKCARD-8566 MTOT DEP 130305 518089424227932 ANIMAL ELEMENT
3/6/2013,686.61,*,,ANIMAL ELEMENT Reinits 130305 ANIMAL ELEMENT
3/5/2013,-56,*,,"CHASE EPAY 130304 1511773858 ANIMAL ELEMENT, LLC."
3/5/2013,-2000,*,,WF Direct Pay-Payment- Tran ID DP032815156
3/5/2013,-54.74,*,,CHECK CRD PURCHASE 03/03 BROOKSTONE 249 SANTA MONICA CA 425907XXXXXX3535 163062831016126 ?MCC=5947
3/5/2013,760,*,,ANIMAL ELEMENT 2000 130304 ANIMAL ELEMENT
3/5/2013,847.93,*,,BANKCARD-8566 BTOT DEP 130304 518089424227932 ANIMAL ELEMENT
3/5/2013,1123.01,*,,ANIMAL ELEMENT B:2000 130304 ANIMAL ELEMENT
3/4/2013,-22.32,*,,ANIMAL ELEMENT Svc Fees 130301 ANIMAL ELEMENT
3/4/2013,-240.11,*,,BANKCARD-8566 MTOT DISC 130228 518089424227932 ANIMAL ELEMENT
3/4/2013,-9.95,*,,CHECK CRD PURCHASE 03/03 TURBOBRIDGE 888-666-3620 MD 425907XXXXXX3535 163062336179755 ?MCC=4814
3/4/2013,598.68,*,,BANKCARD-8566 MTOT DEP 130301 518089424227932 ANIMAL ELEMENT
3/4/2013,2099.47,*,,ANIMAL ELEMENT B:6000 130301 ANIMAL ELEMENT
3/1/2013,-686.61,*,,ANIMAL ELEMENT Returns 130228 ANIMAL ELEMENT
3/1/2013,351.86,*,,BANKCARD-8566 MTOT DEP 130228 518089424227932 ANIMAL ELEMENT
3/1/2013,737.48,*,,ANIMAL ELEMENT B:5000 130228 ANIMAL ELEMENT
2/28/2013,-498.16,*,,CHECK CRD PURCHASE 02/27 NATURVET 888-628-8783 CA 425907XXXXXX3535 003058763704621 ?MCC=5199
2/28/2013,34.97,*,,ANIMAL ELEMENT B:4000 130227 ANIMAL ELEMENT
2/28/2013,429.75,*,,BANKCARD-8566 MTOT DEP 130227 518089424227932 ANIMAL ELEMENT
2/27/2013,10.89,*,,RECUR DB CD PMT REV02/26 BEST BUY 0000 LAS VEGAS NV 425907XXXXXX3535 613058560702398 ?MCC=5732
2/27/2013,-2158.82,*,,CHECK CRD PURCHASE 02/26 NATURVET 888-628-8783 CA 425907XXXXXX3535 083057795575749 ?MCC=5199
2/27/2013,724.49,*,,BANKCARD-8566 BTOT DEP 130226 518089424227932 ANIMAL ELEMENT
2/27/2013,787.97,*,,ANIMAL ELEMENT B:3000 130226 ANIMAL ELEMENT
2/27/2013,2693,*,,ANIMAL ELEMENT B:2000 130226 ANIMAL ELEMENT
2/26/2013,-8700.3,*,,BILL PAY Tennessee Farmer ON-LINE No Account Number ON 02-26
2/26/2013,-6755.4,*,,"BILL PAY BOMAC VETS PLUS, ON-LINE No account number ON 02-26"
2/26/2013,-661.01,*,,BILL PAY UNISHIPPERS ON-LINE xxxxxx18731 ON 02-26
2/26/2013,1495.28,*,,ANIMAL ELEMENT B:2000 130225 ANIMAL ELEMENT
2/25/2013,1089.05,*,,BANKCARD-8566 MTOT DEP 130222 518089424227932 ANIMAL ELEMENT
2/22/2013,-167.44,*,,BILL PAY YRC Freight ON-LINE No Account Number ON 02-22
2/22/2013,255.85,*,,BANKCARD-8566 BTOT DEP 130221 518089424227932 ANIMAL ELEMENT
2/22/2013,1684.55,*,,ANIMAL ELEMENT B:5000 130221 ANIMAL ELEMENT
2/21/2013,-10.89,*,,RECUR DEBIT CRD PMT02/20 BESTBUY GSP MT0001 800-4335778 MN 425907XXXXXX3535 383051205388383 ?MCC=5732
2/21/2013,171.16,*,,BANKCARD-8566 MTOT DEP 130220 518089424227932 ANIMAL ELEMENT
2/21/2013,422.42,*,,ANIMAL ELEMENT Reinits 130220 ANIMAL ELEMENT
2/20/2013,208.35,*,,MOBILE DEPOSIT : REF NUMBER :416200330131
2/20/2013,399.8,*,,ANIMAL ELEMENT B:3000 130219 ANIMAL ELEMENT
2/20/2013,888.94,*,,BANKCARD-8566 MTOT DEP 130219 518089424227932 ANIMAL ELEMENT
2/19/2013,-50,*,,BILL PAY VICKI FRENCH RECURRINGNo account number ON 02-19
2/19/2013,-200,*,,WF Direct Pay-Payment- Tran ID DP032355310
2/19/2013,-15,*,,RECUR DEBIT CRD PMT02/18 PAYPAL *TRAVELINGM 402-935-7733 NC 425907XXXXXX3535 003049401310723 ?MCC=7399
2/19/2013,351.18,*,,BANKCARD-8566 MTOT DEP 130215 518089424227932 ANIMAL ELEMENT
2/19/2013,401.48,*,,BANKCARD-8566 BTOT DEP 130217 518089424227932 ANIMAL ELEMENT
2/19/2013,1184.09,*,,ANIMAL ELEMENT B:2000 130218 ANIMAL ELEMENT
2/15/2013,-71.01,*,,BILL PAY Graphic Producti EXP AGENTNo account number ON 02-15
2/15/2013,-500,*,,WF Direct Pay-Payment- Tran ID DP032325920
2/15/2013,-500,*,,ONLINE TRANSFER REF #IBEXKY2YH2 TO BUSINESS CHECKING XXXXXX1396 ON 02/15/13
2/15/2013,-100,*,,RECURRING TRANSFER REF #OPE5DJSMJK TO BUSINESS MARKET RATE SAVINGS XXXXXX6133
2/14/2013,-272.5,*,,WF Direct Pay-Payment- Tran ID DP032249628
2/14/2013,-98.21,*,,RECUR DEBIT CRD PMT02/13 T-MOBILE RECURRING 800-937-8997 WA 425907XXXXXX3535 003044457489331 ?MCC=4814
2/14/2013,413.17,*,,BANKCARD-8566 MTOT DEP 130213 518089424227932 ANIMAL ELEMENT
2/14/2013,2000,*,,ANIMAL ELEMENT B:4000 130213 ANIMAL ELEMENT
2/13/2013,887.18,*,,BANKCARD-8566 MTOT DEP 130212 518089424227932 ANIMAL ELEMENT
2/12/2013,-283.9,*,,BILL PAY DFW DISTRIBUTION ON-LINE No account number ON 02-12
2/12/2013,-196.4,*,,BILL PAY DFW DISTRIBUTION ON-LINE No account number ON 02-12
2/12/2013,-10,*,,RECUR DEBIT CRD PMT02/11 BACKBLAZE BACKUP 650-352-3738 CA 425907XXXXXX3535 083042497747597 ?MCC=5734
2/12/2013,920.5,*,,ANIMAL ELEMENT B:2000 130211 ANIMAL ELEMENT
2/11/2013,-674.82,*,,BILL PAY UNISHIPPERS ON-LINE xxxxxx18731 ON 02-11
2/11/2013,-1852.91,*,,WF Direct Pay-Payment- Tran ID DP032136430
2/11/2013,151.35,*,,BANKCARD-8566 MTOT DEP 130208 518089424227932 ANIMAL ELEMENT
2/11/2013,289.46,*,,ANIMAL ELEMENT B:6000 130208 ANIMAL ELEMENT
2/8/2013,-250,*,,ONLINE TRANSFER REF #IBEC6L78MK TO BUSINESS CHECKING XXXXXX1396 ON 02/08/13
2/8/2013,-3,*,,DIRECT PAY INDIVIDUAL PYMT TRANS
2/8/2013,-6,*,,DIRECT PAY NONWF BUS PYMT TRANS
2/8/2013,-10,*,,DIRECT PAY MONTHLY BASE
2/8/2013,-14.95,*,,QUICKBOOKS BANKING
2/8/2013,298.81,*,,BANKCARD-8566 MTOT DEP 130207 518089424227932 ANIMAL ELEMENT
2/8/2013,2693,*,,ANIMAL ELEMENT B:5000 130207 ANIMAL ELEMENT
2/7/2013,-97.4,*,,BILL PAY UNISHIPPERS ON-LINE xxxxxx18731 ON 02-07
2/7/2013,-92.74,*,,BILL PAY UNISHIPPERS ON-LINE xxxxxx18731 ON 02-07
2/7/2013,1552.44,*,,BANKCARD-8566 MTOT DEP 130206 518089424227932 ANIMAL ELEMENT
2/6/2013,-0.9,*,,CHECK CRD PURCHASE 02/05 BACKBLAZE BACKUP 650-352-3738 CA 425907XXXXXX3535 163036131070050 ?MCC=5734
2/6/2013,-37.04,*,,"CHECK CRD PURCHASE 02/05 RINGCENTRAL, INC 650-4704100 CA 425907XXXXXX3535 583036480598199 ?MCC=4814"
2/6/2013,1608.06,*,,ANIMAL ELEMENT B:3000 130205 ANIMAL ELEMENT
2/5/2013,-422.42,*,,ANIMAL ELEMENT Returns 130204 ANIMAL ELEMENT
2/5/2013,-87,*,,CHECK CRD PURCHASE 02/04 NATURVET 888-628-8783 CA 425907XXXXXX3535 003035746733278 ?MCC=5199
2/5/2013,422.42,*,,ANIMAL ELEMENT Reinits 130204 ANIMAL ELEMENT
2/4/2013,-21.86,*,,ANIMAL ELEMENT Svc Fees 130201 ANIMAL ELEMENT
2/4/2013,-6892.24,*,,"CHASE EPAY 130201 1486167263 ANIMAL ELEMENT, LLC."
2/4/2013,-340,*,,WITHDRAWAL MADE IN A BRANCH/STORE
2/4/2013,-315.08,*,,BANKCARD-8566 MTOT DISC 130131 518089424227932 ANIMAL ELEMENT
2/4/2013,-9.95,*,,CHECK CRD PURCHASE 02/03 TURBOBRIDGE 888-666-3620 MD 425907XXXXXX3535 003034334630895 ?MCC=4814
2/4/2013,71.9,*,,BANKCARD-8566 MTOT DEP 130201 518089424227932 ANIMAL ELEMENT
2/4/2013,866.85,*,,ANIMAL ELEMENT B:6000 130201 ANIMAL ELEMENT
2/1/2013,273,*,,BANKCARD-8566 MTOT DEP 130131 518089424227932 ANIMAL ELEMENT
1/31/2013,-422.42,*,,ANIMAL ELEMENT Returns 130130 ANIMAL ELEMENT
1/31/2013,-1150.91,*,,CHECK CRD PURCHASE 01/30 PACIFIC BAG 425-4551128 WA 425907XXXXXX3535 463031033564791 ?MCC=7333
1/31/2013,563.04,*,,BANKCARD-8566 BTOT DEP 130130 518089424227932 ANIMAL ELEMENT
1/31/2013,1000,*,,ANIMAL ELEMENT B:4000 130130 ANIMAL ELEMENT
1/30/2013,706.88,*,,BANKCARD-8566 MTOT DEP 130129 518089424227932 ANIMAL ELEMENT
1/29/2013,-612.17,*,,CHECK CRD PURCHASE 01/28 NATURVET 888-628-8783 CA 425907XXXXXX3535 163028706497631 ?MCC=5199
1/29/2013,-900,*,,CHECK CRD PURCHASE 01/28 EQUINE MEDIA WORLD 816-651-3055 MO 425907XXXXXX3535 003028608894898 ?MCC=7311
1/29/2013,1077.42,*,,ANIMAL ELEMENT B:2000 130128 ANIMAL ELEMENT
1/28/2013,-200,*,,ONLINE TRANSFER REF #IBE5DD5LTD TO BUSINESS CHECKING XXXXXX1396 ON 01/28/13
1/28/2013,-92.64,*,,POS PURCHASE - PETCO ANIMAL SUPPLIES REDONDO BEACHCA 3535 00303028119254775
1/28/2013,313.57,*,,BANKCARD-8566 MTOT DEP 130127 518089424227932 ANIMAL ELEMENT
1/28/2013,813.68,*,,ANIMAL ELEMENT B:6000 130125 ANIMAL ELEMENT
1/25/2013,192.79,*,,ANIMAL ELEMENT B:5000 130124 ANIMAL ELEMENT
1/25/2013,1000.62,*,,BANKCARD-8566 MTOT DEP 130124 518089424227932 ANIMAL ELEMENT
1/24/2013,-231,*,,WF Direct Pay-Payment- Tran ID DP031622742
1/24/2013,46.95,*,,BANKCARD-8566 MTOT DEP 130123 518089424227932 ANIMAL ELEMENT
1/23/2013,496.77,*,,BANKCARD-8566 MTOT DEP 130122 518089424227932 ANIMAL ELEMENT
1/23/2013,1054.55,*,,ANIMAL ELEMENT B:3000 130122 ANIMAL ELEMENT
1/22/2013,-3000,*,,WF Direct Pay-Payment- Tran ID DP031556244
1/22/2013,-533.75,*,,WF Direct Pay-Payment- Tran ID DP031548504
1/22/2013,-250,*,,ONLINE TRANSFER REF #IBEC6FVLJP TO BUSINESS CHECKING XXXXXX1396 ON 01/22/13
1/22/2013,-10.89,*,,RECUR DEBIT CRD PMT01/20 BESTBUY GSP MT0001 800-4335778 MN 425907XXXXXX3535 583020161070265 ?MCC=5732
1/22/2013,-15,*,,RECUR DEBIT CRD PMT01/18 PAYPAL *TRAVELINGM 402-935-7733 NC 425907XXXXXX3535 163018430857435 ?MCC=7399
1/22/2013,396,*,,BANKCARD-8566 BTOT DEP 130118 518089424227932 ANIMAL ELEMENT
1/22/2013,678,*,,ANIMAL ELEMENT B:2000 130121 ANIMAL ELEMENT
1/17/2013,756.74,*,,ANIMAL ELEMENT B:4000 130116 ANIMAL ELEMENT
1/16/2013,-50,*,,BILL PAY VICKI FRENCH RECURRINGNo account number ON 01-16
1/15/2013,-212.5,*,,WF Direct Pay-Payment- Tran ID DP031395004
1/15/2013,-100,*,,RECURRING TRANSFER REF #OPE5D9642R TO BUSINESS MARKET RATE SAVINGS XXXXXX6133
1/15/2013,998.46,*,,BANKCARD-8566 MTOT DEP 130114 518089424227932 ANIMAL ELEMENT
1/15/2013,2643.77,*,,ANIMAL ELEMENT B:2000 130114 ANIMAL ELEMENT
1/14/2013,-98.33,*,,RECUR DEBIT CRD PMT01/13 T-MOBILE RECURRING 800-937-8997 WA 425907XXXXXX3535 163013453332088 ?MCC=4814
1/14/2013,-5,*,,RECUR DEBIT CRD PMT01/11 BACKBLAZE BACKUP 650-352-3738 CA 425907XXXXXX3535 083011499173134 ?MCC=5734
1/14/2013,252.79,*,,BANKCARD-8566 MTOT DEP 130111 518089424227932 ANIMAL ELEMENT
1/11/2013,-1000,*,,WF Direct Pay-Payment- Tran ID DP031305756
1/11/2013,-1000,*,,ONLINE TRANSFER REF #IBEMVHRLQS TO BUSINESS CHECKING XXXXXX1396 ON 01/11/13
1/11/2013,274.19,*,,BANKCARD-8566 MTOT DEP 130110 518089424227932 ANIMAL ELEMENT
1/10/2013,1684.84,*,,BANKCARD-8566 MTOT DEP 130109 518089424227932 ANIMAL ELEMENT
1/9/2013,-232,*,,CHECK CRD PURCHASE 01/08 NATURVET 888-628-8783 CA 425907XXXXXX3535 283009028111166 ?MCC=5199
1/9/2013,-3.5,*,,DIRECT PAY INDIVIDUAL PYMT TRANS
1/9/2013,-6,*,,DIRECT PAY NONWF BUS PYMT TRANS
1/9/2013,-10,*,,DIRECT PAY MONTHLY BASE
1/9/2013,-14.95,*,,QUICKBOOKS BANKING
1/9/2013,346.09,*,,ANIMAL ELEMENT B:3000 130108 ANIMAL ELEMENT
1/9/2013,870.82,*,,BANKCARD-8566 MTOT DEP 130108 518089424227932 ANIMAL ELEMENT
1/8/2013,746.05,*,,BANKCARD-8566 BTOT DEP 130107 518089424227932 ANIMAL ELEMENT
1/7/2013,-37.05,*,,"CHECK CRD PURCHASE 01/05 RINGCENTRAL, INC 650-4704100 CA 425907XXXXXX3535 463005474866328 ?MCC=4814"
1/7/2013,298.85,*,,BANKCARD-8566 BTOT DEP 130104 518089424227932 ANIMAL ELEMENT
1/7/2013,1379.75,*,,BANKCARD-8566 MTOT DEP 130106 518089424227932 ANIMAL ELEMENT
1/4/2013,-216.21,*,,CHECK CRD PURCHASE 01/03 NATIONAL POLYMERS 952-4694977 MN 425907XXXXXX2465 163003600518037 ?MCC=5199
